OSHPD_ID,FacilityName,FacilityType,Address,Address2,City,State,ZIP,county,FACILITY_LEVEL_DESC,TOTAL_NUMBER_BEDS,ER_SERVICE_LEVEL_DESC,FACILITY_STATUS_DESC,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC
306374519,SAMAHAN HEALTH CENTERS,Clinic - Federally Qualified Health Center (FQHC),9995 CARMEL MOUNTAIN RD,STE B10-B11,SAN DIEGO,CA,92129,San Diego ,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306570445,ELICA HEALTH CENTERS - MIDTOWN MEDICAL CENTERS,Clinic - Federally Qualified Health Center (FQHC),3701 J ST,STE 201,SACRAMENTO,CA,95816,Sacramento,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106311000,SUTTER ROSEVILLE MEDICAL CENTER, ,1 MEDICAL PLAZA DR,,ROSEVILLE,CA,95661,Placer,Parent Facility,382.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306420717,SACRAMENTO COMMUNITY CLINIC,Clinic - Federally Qualified Health Center (FQHC),3030 EXPLORER DR,,SACRAMENTO,CA,95827,Sacramento,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
406342407,A 1 HEALTHCARE, ,5006 SUNRISE BLVD,202,FAIR OAKS,CA,95628,Sacramento,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Hospice
106410891,SEQUOIA HOSPITAL,Hospital Inpatient,170 ALAMEDA DE LAS PULGAS,,REDWOOD CITY,CA,94062,San Mateo,Parent Facility,184.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106390923,ADVENTIST HEALTH LODI MEMORIAL HOSPITAL, ,387 CIVIC DR,,GALT,CA,95632,San Joaquin,Parent Facility,194.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
206340862,"WINDSOR EL CAMINO CARE CENTER, LLC",SNF Inpatient,2540 CARMICHAEL WAY,,CARMICHAEL,CA,95608,Sacramento,Parent Facility,178.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
106070924,COLUSA REGIONAL MEDICAL CENTER CLINICS,Clinic - Federally Qualified Health Center (FQHC),151 E WEBSTER ST,,COLUSA,CA,95932,Colusa,Parent Facility,167.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
206010968,SIENA CARE SKILLED NURSING FACILITY, ,11600 EDUCATION ST,,AUBURN,CA,95602,Placer,Parent Facility,28.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
206301107,THE PAVILION AT SUNNY HILLS,SNF Inpatient,2222 N HARBOR BLVD,,FULLERTON,CA,92835,Orange,Parent Facility,228.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
306197593,TARZANA TREATMENT CENTERS INC,Clinic - Federally Qualified Health Center (FQHC),907 W LANCASTER BLVD,,LANCASTER,CA,93534,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
406190306,SIERRA HEALTH SERVICES, ,5530 BIRDCAGE ST,,CITRUS HEIGHTS,CA,95610,Sacramento,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
206301204,ORANGE HEALTHCARE & WELLNESS,SNF Inpatient,920 W LA VETA ST,,ORANGE,CA,92868,Orange,Parent Facility,102.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
406391401,MARINA HEALTH OF CALIFORNIA, ,402 W BROADWAY,STE 400,SAN DIEGO,CA,92101,San Diego ,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
406190060,NIVANO HEALTHCARE, ,13385 FOLSOM BLVD,STE 800,FOLSOM,CA,95630,Sacramento,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
406190183,EYECARE SOLUTIONS INC, ,477 N EL CAMINO REAL,STE C202,ENCINITAS,CA,92024,San Diego ,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
306514041,AMPLA HEALTH YUBA CITY MEDICAL, ,1000 SUTTER ST,,YUBA CITY,CA,95991,Sutter,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106050932,ST MARY MEDICAL CENTER,Clinic - Hospital Based or Independent,18300 HIGHWAY 18,,APPLE VALLEY,CA,92307,San Bernardino,Parent Facility,25.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
406198017,MIND CARE SERVICES, ,333 W Broadway Ste 310,,Long Beach,CA,90802,Los Angeles,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Hospice
106196168,LONG BEACH MEMORIAL MC MILLER CHILDRENS HOSPITAL,Hospital Inpatient,2801 Atlantic Avenue,,Long Beach,CA,90806,Los Angeles,Parent Facility,357.0,,Open,Hospital,General Acute Care Hospital
106190796,RONALD REAGAN UCLA MEDICAL CENTER,Hospital Inpatient,757 Westwood Plaza,,Los Angeles,CA,90095,Los Angeles,Parent Facility,446.0,Emergency - Comprehensive,Open,Hospital,General Acute Care Hospital
106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,Hospital Inpatient,501 South Buena Vista Street,,Burbank,CA,91505,Los Angeles,Parent Facility,383.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190198,LOS ANGELES COMMUNITY HOSPITAL,Hospital Inpatient,4081 East Olympic Blvd,,Los Angeles,CA,90023,Los Angeles,Parent Facility,130.0,Emergency - Standby,Open,Hospital,General Acute Care Hospital
106190878,ADVENTIST HEALTH WHITE MEMORIAL,Hospital Inpatient,1720 Cesar E Chavez Avenue,,Los Angeles,CA,90033,Los Angeles,Parent Facility,353.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306190784,AHF HEALTHCARE CENTER - HOLLYWOOD,Clinic - Free Standing,1300 N VERMONT AVE STE 101,,Los Angeles,CA,90027,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190400,HUNTINGTON MEMORIAL HOSPITAL,Hospital Inpatient,100 West California Blvd,,Pasadena,CA,91105,Los Angeles,Parent Facility,534.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,Hospital Inpatient,15031 Rinaldi Street,,Mission Hills,CA,91345,Los Angeles,Parent Facility,378.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190754,ST. FRANCIS MEDICAL CENTER,Hospital Inpatient,3630 East Imperial Highway,,Lynwood,CA,90262,Los Angeles,Parent Facility,354.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
406190245,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Hospital Inpatient,300 West Huntington Drive,,Arcadia,CA,91007,Los Angeles,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Hospice
106190521,MEMORIAL HOSPITAL OF GARDENA,Hospital Inpatient,1145 West Redondo Beach Blvd,,Gardena,CA,90247,Los Angeles,Parent Facility,172.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190352,GREATER EL MONTE COMMUNITY HOSPITAL,Hospital Inpatient,1701 Santa Anita Avenue,,South El Monte,CA,91733,Los Angeles,Parent Facility,115.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190547,MONTEREY PARK HOSPITAL,Hospital Inpatient,900 South Atlantic Blvd,,Monterey Park,CA,91754,Los Angeles,Parent Facility,101.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,Hospital Inpatient,100 South Raymond Avenue,,Alhambra,CA,91801,Los Angeles,Parent Facility,144.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Hospital Inpatient,1300 North Vermont Avenue,,Los Angeles,CA,90027,Los Angeles,Parent Facility,434.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190323,ADVENTIST HEALTH GLENDALE,Hospital Inpatient,1509 Wilson Terrace,,Glendale,CA,91206,Los Angeles,Parent Facility,515.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR,Hospital Inpatient,1420 South Central Avenue,,Glendale,CA,91204,Los Angeles,Parent Facility,334.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190200,SAN GABRIEL VALLEY MEDICAL CENTER,Hospital Inpatient,438 W Las Tunas Dr,,San Gabriel,CA,91776,Los Angeles,Parent Facility,273.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190148,CENTINELA HOSPITAL MEDICAL CENTER,Hospital Inpatient,555 East Hardy Street,,Inglewood,CA,90301,Los Angeles,Parent Facility,362.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190524,MISSION COMMUNITY HOSPITAL PANORAMA,Hospital Inpatient,14850 Roscoe Blvd,,Panorama City,CA,91402,Los Angeles,Parent Facility,145.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190470,PROVIDENCE LITTLE COMPANY OF MARY MC TORRANCE,Hospital Inpatient,4101 Torrance Blvd,,Torrance,CA,90503,Los Angeles,Parent Facility,327.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190680,PROVIDENCE LITTLE COMPANY OF MARY MC SAN PEDRO,Hospital Inpatient,1300 West 7th Street,,San Pedro,CA,90732,Los Angeles,Parent Facility,231.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306190962,NORTHEAST VALLEY HEALTH - PACOIMA HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),12756 VAN NUYS BLVD,,Pacoima,CA,91331,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,Hospital Inpatient,4060 East Whittier Blvd,,Los Angeles,CA,90023,Los Angeles,Parent Facility,127.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190517,PROVIDENCE TARZANA MEDICAL CENTER,Hospital Inpatient,18321 Clark Street,,Tarzana,CA,91356,Los Angeles,Parent Facility,204.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190673,SAN DIMAS COMMUNITY HOSPITAL,Hospital Inpatient,1350 West Covina Blvd,,San Dimas,CA,91773,Los Angeles,Parent Facility,101.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190812,VALLEY PRESBYTERIAN HOSPITAL,Hospital Inpatient,15107 Vanowen Street,,Van Nuys,CA,91409,Los Angeles,Parent Facility,350.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,Hospital Inpatient,2623 East Slauson Avenue,,Huntington Park,CA,90255,Orange,Parent Facility,81.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190052,BARLOW RESPIRATORY HOSPITAL,Hospital Inpatient,2000 Stadium Way,,Los Angeles,CA,90026,Los Angeles,Parent Facility,105.0,,Open,Hospital,General Acute Care Hospital
106190883,WHITTIER HOSPITAL MEDICAL CENTER,Hospital Inpatient,9080 Colima Road,,Whittier,CA,90605,Los Angeles,Parent Facility,178.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306190500,ALTAMED MEDICAL GROUP- WESTLAKE 3RD STREET,Special Facility - Other,2100 W 3RD ST STE 400,,Los Angeles,CA,90057,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,Hospital Inpatient,3828 Delmas Terrace,,Culver City,CA,90232,Los Angeles,Consolidated Facility,410.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190587,COLLEGE MEDICAL CENTER,Hospital Inpatient,2776 Pacific Avenue,,Long Beach,CA,90806,Los Angeles,Parent Facility,121.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Hospital Inpatient,1798 North Garey Avenue,,Pomona,CA,91767,Los Angeles,Parent Facility,427.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306014231,UCLA CHILDREN'S CLINIC,Clinic - Free Standing,200 UCLA MEDICAL PLZ STE 265,,Los Angeles,CA,90095,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306194813,BELL GARDENS COMMUNITY HLTH CTR,Clinic - Federally Qualified Health Center (FQHC),6912 AJAX AVE,,Bell,CA,90201,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306194433,JEFFERY GOODMAN SPECIAL CARE CLINIC,Clinic - Free Standing,1625 N SCHRADER BLVD,,Los Angeles,CA,90028,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306196513,CLINICA MONSENOR OSCAR A. ROMERO,Clinic - Federally Qualified Health Center (FQHC),123 S ALVARADO ST,,Los Angeles,CA,90057,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190280,ENCINO HOSPITAL MEDICAL CENTER,Hospital Inpatient,16237 Ventura Blvd,,Encino,CA,91436,Los Angeles,Parent Facility,148.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306197824,AHF HEALTHCARE CENTER - DOWNTOWN,Clinic - Free Standing,1400 S GRAND AVE STE 615,,Los Angeles,CA,90015,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306198432,NORTHEAST VALLEY HEALTH CORPORATION - PEDIATRIC HEALTH AND W,Clinic - Federally Qualified Health Center (FQHC),7138 VAN NUYS BLVD,,Van Nuys,CA,91405,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197559,USC - ESINER FAMILY MEDICINE CENTER AT CALIFORNIA HOSPITAL,Clinic - Free Standing,1400 S GRAND AVE STE 707,,Los Angeles,CA,90015,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197827,HARBOR UCLA FAMILY HEALTH CENTER,Clinic - Free Standing,1403 LOMITA BLVD STE 200,,Harbor City,CA,90710,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,Hospital Inpatient,7601 East Imperial Hwy,,Downey,CA,90242,Los Angeles,Parent Facility,158.0,,Open,Hospital,General Acute Care Hospital
306191135,ARROYO VISTA FAMILY HEALTH CENTER,Clinic - Free Standing,4815 VALLEY BLVD STE C,,Los Angeles,CA,90032,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",Hospital Inpatient,1680 East 120th Street,,Los Angeles,CA,90059,Los Angeles,Parent Facility,131.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190766,COAST PLAZA HOSPITAL,Hospital Inpatient,13100 Studebaker Road,,Norwalk,CA,90650,Los Angeles,Parent Facility,117.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306197351,FAMILY CLINIC OF LONG BEACH,Clinic - Free Standing,1045 ATLANTIC AVE STE 508,,Long Beach,CA,90813,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190708,SHERMAN OAKS HOSPITAL,Hospital Inpatient,4929 Van Nuys Blvd,,Sherman Oaks,CA,91403,Los Angeles,Parent Facility,153.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306197165,ARROYO VISTA FAMILY HEALTH CENTER - HUNTINGTON DR,Clinic - Free Standing,4837 HUNTINGTON DR N STE 1,,Los Angeles,CA,90032,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,Hospital Inpatient,215 W Janss Rd,,Thousand Oaks,CA,91360,Ventura,Parent Facility,325.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
406190789,HOLDING HANDS INC, ,2101 N GLENOAKS BLVD,,Burbank,CA,91504,Los Angeles,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Hospice
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,Hospital Inpatient,6245 De Longpre Avenue,,Los Angeles,CA,90028,Los Angeles,Parent Facility,100.0,,Open,Hospital,General Acute Care Hospital
306190365,NEWHALL HEALTH CENTER,Special Facility - Other,23413 LYONS AVE,,Valencia,CA,91355,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306198326,COMMUNITY MEDICINE INC.,Clinic - Federally Qualified Health Center (FQHC),8540 ALONDRA BLVD STE B2,,Paramount,CA,90723,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190696,PACIFICA HOSPITAL OF THE VALLEY,Hospital Inpatient,9449 San Fernando Road,,Sun Valley,CA,91352,Los Angeles,Parent Facility,231.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306190513,BEVERLYCARE,Special Facility - Other,101 E BEVERLY BLVD STE 303,,Montebello,CA,90640,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190857,WEST COVINA MEDICAL CENTER,Hospital Inpatient,725 South Orange Avenue,,West Covina,CA,91790,Los Angeles,Consolidated Facility,46.0,,Open,Hospital,General Acute Care Hospital
206198360,CEASAR A VALLE, ,3325 PALO VERDE AVE STE 203,,Long Beach,CA,90808,Los Angeles,Parent Facility,6.0,Not Applicable,Open,Long Term Care Facility,Congregate Living Health Facility
406391550,APLA HEALTH AND WELLNESS,Clinic - Hospital Based or Independent,1043 ELM AVE STE 302,,Long Beach,CA,90813,Los Angeles,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
306196808,NORWALK REGIONAL HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),12360 FIRESTONE BLVD,,Norwalk,CA,90650,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306014112,LA PUENTE HEALTH CENTER,Clinic - Free Standing,15930 CENTRAL AVE,,La Puente,CA,91744,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197007,TARZA TREATMENT CENTER FAMILY MEDICAL CLINIC,Clinic - Free Standing,18646 OXNARD ST,,Tarzana,CA,91356,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106196405,PALMDALE REGIONAL MEDICAL CENTER,Hospital Inpatient,38600 Medical Center Drive,,Palmdale,CA,93551,Los Angeles,Parent Facility,190.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306196135,AHF HEALTHCARE CENTER - VALLEY,Clinic - Free Standing,4835 VAN NUYS BLVD STE 114,,Sherman Oaks,CA,91403,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
206190142,GLENDALE HEALTH CENTER,Clinic - Free Standing,501 N GLENDALE AVE,,Glendale,CA,91206,Los Angeles,Parent Facility,48.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,Hospital Inpatient,1201 West La Veta Avenue,,Orange,CA,92868,Orange,Parent Facility,334.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306014342,ARLETA HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),8902 WOODMAN AVE,,Pacoima,CA,91331,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306454008,VISTA COMMUNITY HEALTH CENTER,Clinic - Free Standing,14124 FOOTHILL BLVD STE 100,,Sylmar,CA,91342,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306195099,COMMUNITY HEALTH CARE CLINIC/N.P.P.,Clinic - Free Standing,942 S ATLANTIC BLVD,,Los Angeles,CA,90022,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
406196267,ACCUMEN HEALTHCARE, ,7840 IMPERIAL HWY STE B,,Downey,CA,90242,Los Angeles,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
206310904,AHF HEALTHCARE CENTER - WESTSIDE,Clinic - Free Standing,99 N LA CIENEGA BLVD STE 107,,Beverly Hills,CA,90211,Los Angeles,Parent Facility,205.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
306371285,SAN YSIDRO HEALTH CENTER - OCEAN VIEW BLVD,Clinic - Federally Qualified Health Center (FQHC),875 EL CAJON BLVD,,EL CAJON,CA,92020,San Diego ,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306190567,NORTHEAST VALLEY HEALTH CORP,Clinic - Free Standing,7843 LANKERSHIM BLVD,,North Hollywood,CA,91605,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197647,MISSION CITY COMMUNITY NETWORK - MONROVIA,Clinic - Free Standing,513 E LIME AVE STE 101,,Monrovia,CA,91016,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190053,ST. MARY MEDICAL CENTER LONG BEACH,Hospital Inpatient,1050 Linden Avenue,,Long Beach,CA,90813,Los Angeles,Parent Facility,360.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306198083,LAKE LOS ANGELES COMMUNITY CLINIC,Clinic - Free Standing,16921 E AVENUE O STE G,,Palmdale,CA,93591,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306190446,ALTAMED MEDICAL GROUP - E.L.A./WHITTIER,Clinic - Free Standing,5427 E WHITTIER BLVD,,Los Angeles,CA,90022,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306197265,DE NOVO HEALTH CARE,Clinic - Federally Qualified Health Center (FQHC),803 E ROSECRANS AVE,,Compton,CA,90221,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106190045,CATALI ISLAND MEDICAL GROUP,Special Facility - Other,100 FALLS CANYON RD,,Avalon,CA,90704,Los Angeles,Parent Facility,12.0,Emergency - Standby,Open,Hospital,General Acute Care Hospital
306191109,CHINATOWN SERVICE CENTER FAMILY HEALTH CLINIC,Clinic - Free Standing,767 N HILL ST STE 200A,,Los Angeles,CA,90012,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
206190034,ALTERNATIVE HEALTHCARE CENTER,Clinic - Free Standing,3000 W OLYMPIC BLVD,STE 308,Los Angeles,CA,90006,Los Angeles,Parent Facility,6.0,Not Applicable,Open,Long Term Care Facility,Congregate Living Health Facility
306198053,WESLEY HEALTH CENTERS,Clinic - Free Standing,3590 E IMPERIAL HWY STE 5,,Lynwood,CA,90262,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306374261,SAN YSIDRO HEALTH CENTER - S EUCLID,Clinic - Federally Qualified Health Center (FQHC),4050 BEYER BLVD,,SAN YSIDRO,CA,92173,San Diego ,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
206190823,ZEN HEALTHCARE CENTER,Clinic - Free Standing,3150 E IMPERIAL HWY,STE 200,Lynwood,CA,90262,Los Angeles,Parent Facility,99.0,Not Applicable,Open,Long Term Care Facility,Skilled Nursing Facility
306431874,COMMUNICARE HEALTH CENTERS,Clinic - Federally Qualified Health Center (FQHC),954 SACRAMENTO AVE,,WEST SACRAMENTO,CA,95605,Yolo,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306370687,SAN YSIDRO HEALTH BEHAVORIAL HLTH CTR - PARK LN,Clinic - Federally Qualified Health Center (FQHC),1666 PRECISION PARK LN,,SAN DIEGO,CA,92173,San Diego ,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306190745,ST. JOHN'S COMMUNITY HEALTH,Special Facility - Other,15715 S ATLANTIC AVE FL 2,,Compton,CA,90221,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306196244,BAART COMMUNITY HEALTHCARE - BEVERLY,Clinic - Free Standing,1926 BEVERLY BLVD,,Los Angeles,CA,90057,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306010021,VALLEY COMMUNITY CLINIC,Clinic - Free Standing,6801 COLDWATER CANYON AVE STE 2A,,North Hollywood,CA,91605,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106301234,LA PALMA INTERCOMMUNITY HOSPITAL,Hospital Inpatient,7901 Walker Street,,La Palma,CA,90623,Orange,Parent Facility,138.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
106190570,NORWALK COMMUNITY HOSPITAL,Hospital Inpatient,13222 Bloomfield Avenue,,Norwalk,CA,90650,Los Angeles,Consolidated Facility,50.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306197238,AVICENNA MEDICAL CLINIC,Clinic - Free Standing,18445 VANOWEN ST,STE A,Reseda,CA,91335,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
406190416,HEALTHCARE LA IPA, ,47915 OASIS ST,,INDIO,CA,92201,Riverside,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
406014217,"MAXIM HEALTHCARE SERVICES, INC", ,1 RIDGEGATE DR,STE 200,TEMECULA,CA,92590,Riverside,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
306190639,3C COMMUNITY CLINIC,Clinic - Free Standing,3030 W OLYMPIC BLVD,STE 206,Los Angeles,CA,90006,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306130502,INNERCARE - EL CENTRO CLINIC,Clinic - Federally Qualified Health Center (FQHC),852 E DANENBERG DR,,EL CENTRO,CA,92243,Imperial,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306134020,INNERCARE - BRAWLEY CLINIC,Clinic - Federally Qualified Health Center (FQHC),223 W COLE BLVD,,CALEXICO,CA,92231,Imperial,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
406300038,ADVANCED THERAPY SERVICES INC, ,2648 MAIN ST,STE B,CHULA VISTA,CA,91911,San Diego ,Parent Facility,,Not Applicable,Open,Home Health Agency/Hospice,Home Health Agency
306195036,WEST COUNTY MEDICAL CLINIC,Clinic - Free Standing,100 E MARKET ST,,Long Beach,CA,90805,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106430779,GOOD SAMARITAN HOSPITAL LA,Hospital Inpatient,1225 Wilshire Blvd,,Los Angeles,CA,90017,Los Angeles,Parent Facility,404.0,Emergency - Basic,Open,Hospital,General Acute Care Hospital
306370619,SAN YSIDRO HEALTH URGENT CARE,Clinic - Federally Qualified Health Center (FQHC),3364 BEYER BLVD,,SAN YSIDRO,CA,92173,San Diego ,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306304335,CALEXICO HEALTH CENTER,Clinic - Community Mental Health Center,450 E BIRCH ST,,CALEXICO,CA,92231,Imperial,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306364382,CENTRAL HEIGHBORHOOD HEALTH FOUNDATION - RIVERSIDE,Clinic - Federally Qualified Health Center (FQHC),3750 ARLINGTON AVE,,RIVERSIDE,CA,92506,Riverside,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
106344011,MERCY SEAT MENTAL HEALTH TREATMENT CENTER, ,1640 2ND ST STE 105,,NORCO,CA,92860,Riverside,Parent Facility,50.0,Not Applicable,Open,Hospital,Psychiatric Health Facility
306197646,MISSION CITY COMMUNITY NETWORK - ORANGE GROVE AVE,Clinic - Federally Qualified Health Center (FQHC),1818 N ORANGE GROVE AVE,STE 205,POMONA,CA,91767,Los Angeles,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306014240,NATIVE AMERICAN HEALTH CENTER,Clinic - Federally Qualified Health Center (FQHC),160 Capp Street,,SAN FRANCISCO,CA,94110,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
306384214,MISSION NEIGHBORHOOD RESOURCE CENTER,Clinic - Federally Qualified Health Center (FQHC),165 CAPP STREET,,SAN FRANCISCO,CA,94110,San Francisco,Parent Facility,,Not Applicable,Open,Clinic,Community Clinic
