,PROVIDER TAXONOMY CODE,MEDICARE PROVIDER/SUPPLIER TYPE DESCRIPTION,"PROVIDER TAXONOMY DESCRIPTION:  TYPE, CLASSIFICATION, SPECIALIZATION",MEDICARE SPECIALTY CODE
15633,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15634,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15635,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15636,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15637,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15638,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15639,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15640,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15641,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15642,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15643,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15644,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15645,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15646,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15647,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15648,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15649,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15650,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15651,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15652,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15653,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15654,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15655,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15656,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15657,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15658,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15659,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15660,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15661,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15662,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15663,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15664,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15665,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15666,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15667,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15668,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15669,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15670,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15671,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15672,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15673,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15674,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15675,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15676,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15677,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15678,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15679,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15680,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15681,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15682,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15683,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15684,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15685,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15686,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15687,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15688,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15689,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15690,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15691,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15692,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15693,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15694,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15695,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15696,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15697,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15698,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15699,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15700,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15701,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15702,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15703,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15704,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15705,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15706,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15707,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15708,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15709,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15710,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15711,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15712,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15713,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15714,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15715,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15716,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15717,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15718,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15719,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15720,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15721,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15722,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15723,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15724,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15725,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15726,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15727,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15728,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15729,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15730,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15731,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15732,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15733,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15734,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15735,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15736,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15737,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15738,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15739,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15740,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15741,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15742,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15743,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15744,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15745,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15746,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15747,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15748,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15749,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15750,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15751,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15752,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15753,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15754,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15755,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15756,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15757,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15758,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15759,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15760,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15761,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15762,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15763,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15764,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15765,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15766,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15767,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15768,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15769,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15770,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15771,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15772,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15773,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15774,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15775,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15776,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15777,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15778,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15779,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15780,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15781,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15782,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15783,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15784,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15785,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15786,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15787,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15788,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15789,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15790,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15791,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15792,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15793,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15794,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15795,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15796,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15797,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15798,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15799,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15800,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15801,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15802,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15803,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15804,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15805,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15806,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15807,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15808,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15809,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15810,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15811,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15812,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15813,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15814,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15815,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15816,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15817,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15818,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15819,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15820,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15821,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15822,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15823,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15824,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15825,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15826,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15827,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15828,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15829,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15830,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15831,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15832,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15833,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15834,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15835,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15836,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15837,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15838,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15839,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15840,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15841,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15842,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15843,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15844,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15845,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15846,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15847,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15848,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15849,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15850,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15851,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15852,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15853,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15854,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15855,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15856,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15857,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15858,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15859,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15860,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15861,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15862,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15863,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15864,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15865,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15866,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15867,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15868,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15869,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15870,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15871,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15872,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15873,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15874,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15875,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15876,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15877,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15878,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15879,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15880,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15881,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15882,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15883,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15884,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15885,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15886,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15887,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15888,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15889,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15890,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15891,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15892,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15893,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15894,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15895,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15896,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15897,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15898,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15899,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15900,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15901,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15902,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15903,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15904,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15905,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15906,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15907,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15908,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15909,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
